,str,dex,con,int,wis,cha,ac,hp,fortitude,reflex,will,num_immunities,land_speed,fly,spells_nr_lvl_1,spells_nr_lvl_2,spells_nr_lvl_3,spells_nr_lvl_4,spells_nr_lvl_5,spells_nr_lvl_6,spells_nr_lvl_7,spells_nr_lvl_8,spells_nr_lvl_9,melee_max_bonus,avg_melee_dmg,ranged_max_bonus,avg_ranged_dmg,max_spell_lvl,spell_dc,spell_attack,book,level
993,1.0,2.0,0.0,-4.0,1.0,-2.0,15.0,8,4.0,6.0,3.0,0,35.0,0,0,0,0,0,0,0,0,0,0,6,4.5,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,-1
979,2.0,4.0,1.0,2.0,0.0,-2.0,18.0,30,7.0,10.0,6.0,1,20.0,0,0,0,0,0,0,0,0,0,0,10,6.5,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,2
994,4.0,4.0,2.0,-4.0,2.0,-2.0,19.0,45,9.0,11.0,7.0,2,35.0,0,0,0,0,0,0,0,0,0,0,11,12.0,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,3
981,5.0,-4.0,5.0,-5.0,0.0,-5.0,12.0,90,15.0,6.0,6.0,4,10.0,0,0,0,0,0,0,0,0,0,0,15,18.0,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,4
982,4.0,2.0,4.0,-4.0,0.0,0.0,16.0,35,10.0,8.0,6.0,0,20.0,0,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,2
983,2.0,4.0,2.0,-4.0,2.0,2.0,18.0,30,8.0,10.0,6.0,1,35.0,0,0,0,0,0,0,0,0,0,0,11,8.0,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,2
984,3.0,1.0,1.0,1.0,0.0,1.0,13.0,16,5.0,3.0,2.0,0,25.0,0,0,0,0,0,0,0,0,0,0,5,5.5,1,5.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,-1
980,-1.0,4.0,1.0,-5.0,1.0,-4.0,17.0,18,4.0,9.0,4.0,2,0.0,20,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,1
987,2.0,4.0,3.0,-4.0,1.0,-2.0,19.0,27,7.0,10.0,7.0,0,20.0,0,0,0,0,0,0,0,0,0,0,11,9.0,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,2
992,5.0,2.0,3.0,-1.0,1.0,0.0,21.0,68,11.0,8.0,9.0,0,30.0,0,0,0,0,0,0,0,0,0,0,14,10.5,10,8.5,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,4
991,1.0,3.0,2.0,-4.0,1.0,-3.0,16.0,15,6.0,7.0,3.0,1,30.0,0,0,0,0,0,0,0,0,0,0,7,5.5,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,0
989,4.0,3.0,1.0,0.0,2.0,0.0,19.0,44,8.0,10.0,7.0,0,30.0,0,0,0,0,0,0,0,0,0,0,12,9.5,10,7.5,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,3
986,1.0,3.0,1.0,-4.0,1.0,-2.0,17.0,17,6.0,8.0,4.0,1,30.0,0,0,0,0,0,0,0,0,0,0,8,4.5,0,0.0,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,1
988,3.0,4.0,3.0,1.0,2.0,0.0,21.0,47,10.0,11.0,7.0,0,25.0,0,0,0,0,0,0,0,0,0,0,11,7.5,11,7.5,0,0,0,Pathfinder Adventure: The Fall of Plaguestone,3
223,3.0,3.0,2.0,0.0,2.0,-1.0,19.0,40,9.0,10.0,7.0,1,25.0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,0.0,0,0,0,Pathfinder #145: Hellknight Hill,3
141,6.0,0.0,3.0,-1.0,1.0,2.0,22.0,60,12.0,7.0,10.0,0,20.0,0,0,1,0,0,0,0,0,0,0,15,12.5,0,0.0,2,19,11,Pathfinder #145: Hellknight Hill,5
140,3.0,4.0,1.0,0.0,1.0,-1.0,22.0,52,10.0,12.0,9.0,0,25.0,0,0,0,0,0,0,0,0,0,0,13,10.0,12,4.5,0,0,0,Pathfinder #145: Hellknight Hill,4
215,4.0,2.0,3.0,-1.0,0.0,1.0,20.0,25,9.0,8.0,4.0,5,25.0,0,0,0,0,0,0,0,0,0,0,11,9.5,0,0.0,0,0,0,Pathfinder #145: Hellknight Hill,2
115,4.0,1.0,3.0,0.0,1.0,0.0,20.0,34,9.0,7.0,5.0,0,20.0,0,0,0,0,0,0,0,0,0,0,10,10.5,7,7.5,0,0,0,Pathfinder #145: Hellknight Hill,2
158,4.0,0.0,4.0,-3.0,1.0,-2.0,17.0,35,12.0,6.0,7.0,2,20.0,0,0,0,0,0,0,0,0,0,0,10,8.5,0,0.0,0,0,0,Pathfinder #145: Hellknight Hill,2
186,3.0,2.0,2.0,0.0,4.0,2.0,22.0,63,11.0,9.0,13.0,0,25.0,0,4,3,2,0,0,0,0,0,0,13,10.0,12,8.5,3,23,13,Pathfinder #145: Hellknight Hill,5
132,3.0,3.0,2.0,-1.0,1.0,0.0,18.0,18,7.0,8.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,8,5.5,8,6.5,0,0,0,Pathfinder #145: Hellknight Hill,1
232,1.0,3.0,3.0,4.0,0.0,2.0,20.0,56,10.0,12.0,9.0,0,25.0,0,5,5,3,0,0,0,0,0,0,13,5.5,13,5.5,3,23,15,Pathfinder #145: Hellknight Hill,5
159,3.0,-1.0,3.0,-3.0,1.0,0.0,17.0,20,8.0,2.0,4.0,0,20.0,0,0,0,0,0,0,0,0,0,0,8,5.5,0,0.0,0,0,0,Pathfinder #145: Hellknight Hill,1
127,2.0,4.0,1.0,-1.0,-1.0,2.0,20.0,35,6.0,11.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,9,6.5,9,3.5,0,0,0,Pathfinder #145: Hellknight Hill,3
162,-2.0,4.0,3.0,-1.0,1.0,1.0,16.0,20,4.0,6.0,10.0,5,0.0,25,0,0,0,0,0,0,0,0,0,0,0.0,9,4.5,0,0,0,Pathfinder #145: Hellknight Hill,1
125,4.0,3.0,1.0,0.0,1.0,-1.0,18.0,19,6.0,9.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,9,8.5,8,3.5,0,0,0,Pathfinder #145: Hellknight Hill,1
201,0.0,2.0,0.0,2.0,4.0,1.0,18.0,60,8.0,10.0,12.0,0,25.0,0,3,2,0,0,0,0,0,0,0,12,10.0,0,0.0,2,22,14,Pathfinder #145: Hellknight Hill,4
234,-1.0,2.0,2.0,2.0,0.0,3.0,15.0,20,5.0,5.0,5.0,0,25.0,0,0,0,0,0,0,0,0,0,0,5,1.5,3,2.5,0,0,0,Pathfinder #145: Hellknight Hill,1
151,2.0,3.0,0.0,-4.0,1.0,3.0,18.0,27,6.0,9.0,7.0,0,15.0,20,0,0,0,0,0,0,0,0,0,11,7.5,0,0.0,0,0,0,Pathfinder #145: Hellknight Hill,2
429,4.0,5.0,4.0,4.0,3.0,4.0,20.0,80,9.0,12.0,15.0,0,20.0,0,0,3,0,0,1,0,0,0,0,13,9.5,13,9.5,5,20,12,,5
430,4.0,2.0,2.0,1.0,1.0,3.0,18.0,30,8.0,10.0,7.0,1,15.0,0,2,0,0,0,0,0,0,0,0,11,7.5,0,0.0,1,18,10,,2
431,3.0,1.0,4.0,-2.0,0.0,1.0,16.0,22,10.0,7.0,4.0,1,5.0,40,0,0,0,0,0,0,0,0,0,9,6.5,0,0.0,0,0,0,,1
432,3.0,4.0,3.0,0.0,2.0,0.0,27.0,155,18.0,21.0,15.0,0,40.0,0,0,0,0,0,3,0,0,0,0,19,16.0,19,18.0,5,25,17,,9
433,3.0,1.0,0.0,0.0,4.0,1.0,19.0,50,12.0,9.0,7.0,3,30.0,0,0,0,0,0,0,0,0,0,0,10,9.0,10,8.5,0,0,0,,3
434,2.0,4.0,2.0,5.0,4.0,2.0,24.0,66,11.0,17.0,14.0,0,30.0,0,0,0,0,0,0,0,0,0,0,12,6.5,13,7.5,0,0,0,,6
435,0.0,3.0,0.0,2.0,1.0,4.0,18.0,40,5.0,8.0,10.0,0,30.0,0,5,3,0,0,0,0,0,0,0,10,5.5,0,0.0,2,19,9,,3
436,4.0,1.0,3.0,0.0,0.0,2.0,19.0,32,11.0,9.0,6.0,0,20.0,0,0,0,0,0,0,0,0,0,0,11,9.5,7,6.5,0,0,0,,2
437,7.0,5.0,6.0,4.0,4.0,5.0,41.0,345,32.0,31.0,32.0,3,50.0,150,0,1,0,0,0,0,0,0,0,34,33.5,0,0.0,2,39,29,,17
438,3.0,4.0,1.0,1.0,4.0,-1.0,19.0,50,8.0,10.0,20.0,1,35.0,0,0,0,0,0,0,0,0,0,0,10,7.5,0,0.0,0,0,0,,1
439,3.0,2.0,0.0,-5.0,0.0,-2.0,12.0,20,5.0,3.0,3.0,5,25.0,0,0,0,0,0,0,0,0,0,0,7,6.5,0,0.0,0,0,0,,1
440,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30,10.0,8.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,9,3.5,11,5.5,0,0,0,,2
441,0.0,0.0,0.0,0.0,0.0,0.0,23.0,55,10.0,11.0,11.0,0,35.0,0,0,0,0,0,0,0,0,0,0,13,10.5,11,9.5,0,0,0,,4
442,1.0,3.0,2.0,0.0,2.0,0.0,16.0,16,6.0,9.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,0.0,0,0,0,,0
443,0.0,1.0,0.0,3.0,4.0,1.0,17.0,30,7.0,9.0,11.0,0,25.0,0,5,0,0,0,0,0,0,0,0,8,2.5,0,0.0,1,18,8,,2
444,7.0,3.0,5.0,4.0,2.0,6.0,30.0,190,24.0,21.0,18.0,0,50.0,0,0,0,0,0,0,0,0,0,0,24,23.5,0,0.0,0,0,0,,11
445,0.0,1.0,1.0,4.0,1.0,2.0,21.0,60,11.0,9.0,9.0,0,25.0,0,4,3,0,0,0,0,0,0,0,9,2.5,0,0.0,2,21,13,,4
446,4.0,2.0,1.0,0.0,2.0,1.0,20.0,40,8.0,9.0,9.0,0,40.0,0,0,0,0,0,0,0,0,0,0,11,8.5,9,7.5,0,0,0,,3
447,1.0,3.0,1.0,2.0,0.0,4.0,18.0,30,4.0,6.0,7.0,0,30.0,0,0,0,0,0,0,0,0,0,0,10,10.5,10,8.5,0,0,0,,2
448,6.0,1.0,4.0,-2.0,0.0,0.0,19.0,65,14.0,11.0,8.0,0,25.0,0,0,0,0,0,0,0,0,0,0,14,11.5,9,11.5,0,0,0,,4
449,5.0,4.0,3.0,0.0,2.0,2.0,28.0,138,19.0,20.0,16.0,0,30.0,0,0,0,0,0,0,0,0,0,0,20,12.5,18,10.5,0,0,0,,9
450,8.0,10.0,7.0,-4.0,5.0,-2.0,46.0,400,35.0,38.0,32.0,0,50.0,0,0,0,0,0,0,0,0,0,0,38,31.0,0,0.0,0,0,0,,21
451,6.0,7.0,3.0,0.0,3.0,0.0,32.0,130,15.0,23.0,17.0,6,0.0,75,0,0,0,0,0,0,0,0,0,22,23.0,22,15.0,0,0,0,,10
452,0.0,4.0,0.0,4.0,2.0,2.0,27.0,140,15.0,21.0,18.0,0,25.0,0,0,0,0,0,0,0,0,0,0,19,13.0,19,13.0,0,0,0,,9
453,2.0,4.0,0.0,1.0,3.0,0.0,17.0,30,7.0,9.0,11.0,0,30.0,0,0,0,0,0,0,0,0,0,0,10,7.5,10,6.5,0,0,0,,2
454,6.0,7.0,8.0,6.0,8.0,7.0,37.0,280,29.0,28.0,31.0,0,0.0,100,0,0,0,0,0,0,0,0,0,29,24.5,0,0.0,0,0,0,,15
455,2.0,5.0,4.0,2.0,1.0,2.0,27.0,125,17.0,18.0,16.0,0,25.0,0,0,0,0,0,0,0,0,0,0,20,13.5,21,12.5,0,0,0,,8
456,4.0,3.0,4.0,6.0,2.0,2.0,19.0,70,13.0,8.0,11.0,0,25.0,0,2,1,0,0,1,0,0,0,0,14,14.5,13,9.0,5,24,14,,4
457,4.0,8.0,5.0,3.0,5.0,2.0,37.0,251,25.0,29.0,22.0,0,45.0,0,0,0,0,0,0,0,0,0,0,23,26.5,23,16.5,0,0,0,,14
1713,0.0,2.0,1.0,4.0,2.0,3.0,19.0,60,10.0,13.0,13.0,0,25.0,0,3,4,3,0,0,0,0,0,0,11,3.5,0,0.0,3,23,15,,5
1776,2.0,2.0,3.0,1.0,1.0,0.0,20.0,60,11.0,8.0,14.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,4
1777,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14,0.0,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,1
2740,5.0,1.0,5.0,1.0,1.0,8.0,33.0,290,26.0,20.0,29.0,0,0.0,0,1,2,1,1,2,3,1,0,0,0,0.0,27,28.0,7,33,27,,13
2762,4.0,7.0,4.0,5.0,5.0,8.0,39.0,310,28.0,29.0,32.0,0,25.0,25,0,0,0,0,0,0,0,0,0,32,37.0,0,0.0,0,0,0,,15
2770,1.0,4.0,1.0,1.0,2.0,2.0,16.0,20,4.0,9.0,5.0,5,30.0,0,0,0,0,0,0,0,0,0,0,9,3.5,0,0.0,0,0,0,,1
2771,1.0,2.0,0.0,2.0,0.0,4.0,18.0,25,6.0,8.0,8.0,0,25.0,0,1,0,0,1,0,0,0,0,0,8,4.5,8,4.5,4,17,7,,2
2774,1.0,4.0,1.0,-1.0,0.0,2.0,15.0,18,5.0,8.0,4.0,2,15.0,60,0,0,0,0,0,0,0,0,0,9,5.5,0,0.0,0,0,0,,1
2775,2.0,-5.0,4.0,-5.0,0.0,-5.0,8.0,40,9.0,1.0,3.0,5,10.0,0,0,0,0,0,0,0,0,0,0,9,7.0,0,0.0,0,0,0,,1
2778,5.0,1.0,3.0,-4.0,1.0,0.0,18.0,44,10.0,5.0,5.0,0,20.0,0,0,0,0,0,0,0,0,0,0,12,10.5,10,0.0,0,0,0,,3
2781,4.0,3.0,3.0,1.0,1.0,4.0,19.0,55,9.0,9.0,10.0,0,25.0,0,1,4,1,1,1,0,0,0,0,12,9.5,0,0.0,5,19,13,,3
2782,5.0,4.0,4.0,2.0,2.0,5.0,22.0,90,12.0,12.0,13.0,0,25.0,0,1,4,1,1,1,0,0,0,0,15,12.5,0,0.0,5,21,15,,5
2783,4.0,3.0,4.0,0.0,3.0,-1.0,21.0,70,13.0,11.0,8.0,2,20.0,40,0,0,0,0,0,0,0,0,0,13,13.0,0,0.0,0,0,0,,4
2784,5.0,3.0,5.0,0.0,3.0,-1.0,24.0,120,17.0,14.0,11.0,2,20.0,40,0,0,0,0,0,0,0,0,0,17,15.0,0,0.0,0,0,0,,6
2785,1.0,3.0,2.0,-4.0,1.0,-2.0,15.0,8,5.0,6.0,4.0,0,30.0,0,0,0,0,0,0,0,0,0,0,8,2.5,0,0.0,0,0,0,,-1
2786,2.0,3.0,2.0,-4.0,1.0,0.0,16.0,14,5.0,6.0,4.0,0,40.0,0,0,0,0,0,0,0,0,0,0,6,5.5,0,0.0,0,0,0,,0
2787,2.0,3.0,2.0,-4.0,1.0,0.0,16.0,30,5.0,6.0,4.0,0,40.0,0,0,0,0,0,0,0,0,0,0,8,5.5,0,0.0,0,0,0,,0
2790,6.0,4.0,4.0,1.0,4.0,3.0,24.0,85,16.0,12.0,14.0,0,40.0,0,2,1,3,2,3,2,0,1,0,16,15.0,0,0.0,8,23,15,,6
2793,0.0,3.0,1.0,0.0,-1.0,1.0,15.0,8,5.0,8.0,2.0,0,25.0,0,0,0,0,0,0,0,0,0,0,6,3.5,6,3.5,0,0,0,,-1
2794,0.0,3.0,1.0,0.0,-1.0,1.0,18.0,30,8.0,11.0,5.0,0,25.0,0,0,0,0,0,0,0,0,0,0,9,3.5,9,3.5,0,0,0,,2
2795,1.0,4.0,1.0,1.0,1.0,1.0,20.0,22,5.0,10.0,5.0,0,30.0,0,0,0,0,0,0,0,0,0,0,8,4.5,8,3.5,0,0,0,,2
2796,2.0,3.0,2.0,0.0,1.0,0.0,17.0,10,4.0,7.0,5.0,0,30.0,0,0,0,0,0,0,0,0,0,0,5,5.5,5,3.5,0,0,0,,0
2797,-3.0,4.0,0.0,-5.0,1.0,-2.0,18.0,18,7.0,10.0,5.0,0,10.0,30,0,0,0,0,0,0,0,0,0,9,0.0,0,0.0,0,0,0,,1
2798,0.0,2.0,1.0,4.0,1.0,1.0,17.0,31,8.0,9.0,10.0,0,25.0,0,4,3,0,0,0,0,0,0,0,12,3.5,7,4.5,2,20,12,,3
2799,0.0,3.0,1.0,5.0,2.0,1.0,20.0,53,11.0,12.0,14.0,0,25.0,0,4,4,2,0,0,0,0,0,0,9,2.5,9,4.5,3,22,14,,5
2800,0.0,4.0,1.0,5.0,2.0,0.0,22.0,75,12.0,15.0,9.0,0,25.0,0,0,0,0,0,0,0,0,0,0,15,7.5,16,9.0,0,0,0,,5
2801,4.0,4.0,0.0,0.0,3.0,2.0,21.0,58,8.0,13.0,11.0,0,20.0,0,1,0,0,0,0,0,0,0,0,14,9.5,14,6.5,1,21,13,,4
2802,3.0,2.0,-1.0,0.0,2.0,1.0,16.0,19,4.0,7.0,7.0,0,20.0,0,1,0,0,0,0,0,0,0,0,8,6.5,7,6.5,1,17,9,,1
2803,3.0,4.0,1.0,0.0,4.0,1.0,21.0,60,9.0,12.0,12.0,0,25.0,0,0,0,0,0,0,0,0,0,0,13,11.5,14,10.5,0,0,0,,4
2804,4.0,4.0,1.0,2.0,2.0,0.0,21.0,75,10.0,15.0,11.0,0,25.0,0,0,0,0,0,0,0,0,0,0,15,10.5,15,10.5,0,0,0,,5
2805,2.0,4.0,1.0,1.0,2.0,1.0,21.0,60,7.0,12.0,10.0,0,30.0,0,0,0,0,0,0,0,0,0,0,14,9.5,14,7.0,0,0,0,,4
2806,0.0,2.0,1.0,4.0,1.0,1.0,17.0,31,8.0,9.0,10.0,0,25.0,0,5,3,0,0,0,0,0,0,0,7,2.5,7,3.5,2,20,12,,3
2807,2.0,3.0,2.0,4.0,3.0,-1.0,20.0,58,9.0,12.0,12.0,0,25.0,0,6,3,3,0,0,0,0,0,0,12,6.5,12,3.5,3,21,13,,5
2808,2.0,4.0,1.0,0.0,3.0,0.0,19.0,30,7.0,10.0,7.0,0,25.0,0,0,0,0,0,0,0,0,0,0,10,6.5,10,7.0,0,0,0,,2
2811,3.0,0.0,2.0,0.0,4.0,3.0,18.0,40,9.0,7.0,11.0,0,20.0,0,3,2,0,0,0,0,0,0,0,10,0.0,0,0.0,2,21,11,,3
2812,4.0,0.0,4.0,-1.0,2.0,1.0,17.0,38,10.0,5.0,8.0,0,20.0,0,0,0,0,0,0,0,0,0,0,10,0.0,10,9.5,0,0,0,,2
2813,4.0,1.0,4.0,0.0,3.0,2.0,18.0,50,11.0,6.0,10.0,5,25.0,0,0,0,0,0,0,0,0,0,0,12,6.5,0,0.0,0,0,0,,3
2815,3.0,1.0,2.0,0.0,2.0,0.0,15.0,16,6.0,3.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,7,6.5,5,5.5,0,0,0,,0
2816,4.0,1.0,3.0,0.0,2.0,0.0,18.0,32,9.0,5.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,10,9.5,7,5.5,0,0,0,,2
2817,2.0,4.0,1.0,-2.0,2.0,-2.0,15.0,24,6.0,9.0,5.0,0,35.0,0,0,0,0,0,0,0,0,0,0,9,7.5,0,0.0,0,0,0,,1
2818,2.0,4.0,1.0,-2.0,2.0,-2.0,15.0,24,6.0,9.0,5.0,0,35.0,0,0,0,0,0,0,0,0,0,0,9,7.5,0,0.0,0,0,0,,1
2825,3.0,4.0,1.0,0.0,1.0,3.0,17.0,19,4.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,11,5.5,11,5.5,0,0,0,,1
2826,1.0,3.0,0.0,0.0,1.0,3.0,16.0,7,5.0,6.0,3.0,0,25.0,0,0,0,0,0,0,0,0,0,0,8,3.5,8,3.5,0,0,0,,-1
2830,5.0,1.0,2.0,-5.0,0.0,-5.0,22.0,78,14.0,9.0,8.0,2,25.0,0,0,0,0,0,0,0,0,0,0,16,11.0,0,0.0,0,0,0,,5
2836,5.0,2.0,5.0,-4.0,2.0,0.0,23.0,110,17.0,14.0,12.0,0,40.0,0,0,0,0,0,0,0,0,0,0,17,14.0,0,0.0,0,0,0,,6
2837,3.0,2.0,2.0,-4.0,1.0,0.0,18.0,24,8.0,7.0,6.0,0,35.0,0,0,0,0,0,0,0,0,0,0,9,6.5,0,0.0,0,0,0,,1
2838,4.0,0.0,2.0,-5.0,0.0,-5.0,19.0,48,11.0,7.0,6.0,2,25.0,0,0,0,0,0,0,0,0,0,0,14,8.5,0,0.0,0,0,0,,3
2839,5.0,3.0,4.0,-2.0,3.0,-2.0,18.0,50,11.0,8.0,8.0,0,35.0,0,0,0,0,0,0,0,0,0,0,12,11.5,0,0.0,0,0,0,,3
2840,5.0,4.0,4.0,-1.0,2.0,2.0,21.0,60,12.0,10.0,8.0,0,40.0,0,0,0,0,0,0,0,0,0,0,13,10.5,0,0.0,0,0,0,,4
2841,3.0,1.0,3.0,0.0,1.0,1.0,14.0,20,7.0,5.0,3.0,0,25.0,0,0,0,0,0,0,0,0,0,0,7,5.5,5,6.5,0,0,0,,0
2842,2.0,2.0,4.0,4.0,2.0,5.0,23.0,91,14.0,14.0,17.0,0,25.0,0,3,5,2,0,0,0,0,0,0,12,12.0,0,0.0,3,26,18,,6
2843,2.0,2.0,4.0,4.0,3.0,6.0,27.0,131,16.0,16.0,19.0,0,25.0,0,3,5,2,2,0,0,0,0,0,15,15.0,0,0.0,4,29,21,,8
2844,3.0,1.0,2.0,0.0,4.0,1.0,19.0,48,9.0,6.0,12.0,0,25.0,0,6,0,0,0,0,0,0,0,0,13,10.0,0,0.0,1,19,12,,3
2845,4.0,1.0,2.0,0.0,4.0,1.0,24.0,99,14.0,11.0,17.0,0,25.0,0,7,1,0,0,0,0,0,0,0,18,11.0,0,0.0,2,24,17,,6
2846,0.0,4.0,1.0,2.0,3.0,4.0,19.0,55,6.0,11.0,10.0,0,25.0,0,2,2,0,2,1,0,0,0,0,12,8.5,0,0.0,5,21,11,,3
2847,5.0,1.0,3.0,0.0,0.0,2.0,17.0,50,10.0,8.0,7.0,5,30.0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,,3
2848,5.0,0.0,4.0,-5.0,1.0,-4.0,16.0,65,10.0,8.0,6.0,0,30.0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,,3
2849,3.0,0.0,2.0,0.0,4.0,3.0,18.0,65,9.0,7.0,11.0,0,20.0,0,3,2,0,0,0,0,0,0,0,10,0.0,0,0.0,2,21,11,,3
2850,3.0,0.0,2.0,0.0,4.0,3.0,18.0,65,9.0,7.0,11.0,0,20.0,0,3,2,0,0,0,0,0,0,0,10,0.0,0,0.0,2,21,11,,3
2851,2.0,0.0,2.0,0.0,2.0,3.0,20.0,45,10.0,6.0,10.0,0,20.0,0,3,2,0,0,0,0,0,0,0,10,10.5,0,0.0,2,20,10,,3
2852,3.0,4.0,2.0,1.0,2.0,3.0,19.0,30,8.0,12.0,10.0,5,30.0,0,0,0,0,0,0,0,0,0,0,13,9.5,0,0.0,0,0,0,,3
2853,-4.0,3.0,0.0,-5.0,1.0,-2.0,18.0,16,5.0,8.0,4.0,0,10.0,30,0,0,0,0,0,0,0,0,0,10,0.0,0,0.0,0,0,0,,1
2854,2.0,3.0,2.0,3.0,0.0,1.0,21.0,65,10.0,13.0,8.0,0,25.0,0,2,0,0,0,1,0,0,0,0,14,11.5,0,0.0,5,22,14,,4
2855,2.0,3.0,2.0,0.0,2.0,0.0,17.0,21,5.0,9.0,5.0,0,25.0,0,0,0,0,0,0,0,0,0,0,6,6.5,6,3.5,0,0,0,,1
2856,2.0,-5.0,4.0,-5.0,0.0,-5.0,10.0,50,11.0,3.0,5.0,5,10.0,0,0,0,0,0,0,0,0,0,0,11,9.0,0,0.0,0,0,0,,2
2857,5.0,1.0,3.0,-5.0,0.0,2.0,17.0,50,10.0,8.0,7.0,5,30.0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,,4
2858,2.0,3.0,2.0,0.0,2.0,0.0,17.0,21,5.0,9.0,5.0,0,25.0,0,0,0,0,0,0,0,0,0,0,6,6.5,6,3.5,0,0,0,,1
2859,1.0,4.0,2.0,-4.0,3.0,-1.0,18.0,45,10.0,12.0,8.0,2,10.0,40,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,4
2860,3.0,1.0,2.0,0.0,0.0,1.0,15.0,20,7.0,5.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,7,6.5,5,4.5,0,0,0,,1
2861,3.0,3.0,3.0,-3.0,2.0,1.0,16.0,32,10.0,7.0,4.0,0,25.0,0,0,0,0,0,0,0,0,0,0,9,6.5,0,0.0,0,0,0,,1
2862,4.0,4.0,4.0,-3.0,2.0,1.0,19.0,52,12.0,9.0,8.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,13.0,0,0.0,0,0,0,,3
2863,3.0,4.0,1.0,-1.0,2.0,1.0,19.0,20,7.0,10.0,6.0,6,25.0,0,0,0,0,0,0,0,0,0,0,10,8.0,0,0.0,0,0,0,,2
2864,0.0,4.0,0.0,-5.0,0.0,0.0,16.0,4,2.0,8.0,2.0,6,25.0,0,0,0,0,0,0,0,0,0,0,6,5.0,6,3.5,0,0,0,,-1
2866,5.0,-1.0,3.0,-5.0,0.0,-5.0,26.0,140,18.0,14.0,15.0,2,25.0,0,0,0,0,0,0,0,0,0,0,20,18.0,0,0.0,0,0,0,,8
2867,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,11,10.5,0,0,0,,3
2868,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0.0,0,0,0,,3
2869,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0.0,0,0,0,,3
2870,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0.0,0,0,0,,3
2871,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0.0,0,0,0,,3
2872,4.0,3.0,3.0,-3.0,0.0,0.0,19.0,45,9.0,9.0,6.0,0,25.0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0.0,0,0,0,,3
2873,5.0,3.0,4.0,-3.0,0.0,0.0,22.0,75,15.0,12.0,9.0,0,25.0,0,0,0,0,0,0,0,0,0,0,15,12.0,13,14.0,0,0,0,,5
2874,5.0,3.0,4.0,-3.0,0.0,0.0,22.0,75,15.0,12.0,9.0,0,25.0,0,0,0,0,0,0,0,0,0,0,15,12.0,0,0.0,0,0,0,,5
2875,5.0,3.0,4.0,-3.0,0.0,0.0,22.0,75,15.0,12.0,9.0,0,25.0,0,0,0,0,0,0,0,0,0,0,15,12.0,0,0.0,0,0,0,,5
